品牌,型号,评分分组,评分,评价内容,评论字数,时间,追评内容,页面标题,评价星级
佳能,R50,好评,5,做了很多攻略，对比了很多品牌型号，最后决定买这款佳能，收到手发现，性价比超高，收到马上出去拍照了，很好出片。之前网上有说好的，有说不好的，买之前有些担心，但收到手用着非常满意，深得我心，很推荐这个型号！买的套餐，到手直接用。,112,2026-01-18,,【佳能EOS R50】佳能（Canon）R50微单相机 旅行拍照摄影专用照相机 4K高清视频拍摄 入门级半画幅相机 佳能r50白色18-45mm套机【行情 报价 价格 评测】-京东,5星
佳能,R50,好评,5,相机拍摄人物非常漂亮，操作简单，电池可以拆卸，完全不用担心续航问题,33,2026-01-07,,【佳能EOS R50】佳能（Canon）R50微单相机 旅行拍照摄影专用照相机 4K高清视频拍摄 入门级半画幅相机 佳能r50白色18-45mm套机【行情 报价 价格 评测】-京东,5星
佳能,R50,好评,5,"产品包装：完好
成像效果：效果比手机好很多
反应速度：反应速度很快
便携性能：很便携",42,2026-02-08,,【佳能EOS R50】佳能（Canon）R50微单相机 旅行拍照摄影专用照相机 4K高清视频拍摄 入门级半画幅相机 佳能r50白色18-45mm套机【行情 报价 价格 评测】-京东,5星
佳能,R50,好评,5,"还在学习中，希望可以通过系统全面的学习，成为户外摄影小达人，给帅哥和小姐姐们拍上美美的照片。
产品包装：可以
外形外观：白色无可挑剔。
成像效果：还行
便携性能：好",82,2026-02-01,,【佳能EOS R50】佳能（Canon）R50微单相机 旅行拍照摄影专用照相机 4K高清视频拍摄 入门级半画幅相机 佳能r50白色18-45mm套机【行情 报价 价格 评测】-京东,5星
佳能,R50,好评,5,发货速度也很快，试了下可以蛮好的。,17,2026-01-05,,【佳能EOS R50】佳能（Canon）R50微单相机 旅行拍照摄影专用照相机 4K高清视频拍摄 入门级半画幅相机 佳能r50白色18-45mm套机【行情 报价 价格 评测】-京东,5星
佳能,R50,好评,5,机器续航非常好，拍照简单，画质清晰,17,2026-01-04,,【佳能EOS R50】佳能（Canon）R50微单相机 旅行拍照摄影专用照相机 4K高清视频拍摄 入门级半画幅相机 佳能r50白色18-45mm套机【行情 报价 价格 评测】-京东,5星
佳能,R50,好评,5,很好操作，入门级的  不会用相机也可以轻易上手。拍出来的照片非常好看。很喜欢一通咔咔拍,43,2026-01-18,,【佳能EOS R50】佳能（Canon）R50微单相机 旅行拍照摄影专用照相机 4K高清视频拍摄 入门级半画幅相机 佳能r50白色18-45mm套机【行情 报价 价格 评测】-京东,5星
佳能,R50,好评,5,刚收到佳能相机，整体非常满意！画质比我预想的还要细腻，直出色彩很舒服。操作对新手很友好，菜单逻辑清晰，轻巧的机身带出门一点不累。视频拍摄的体验也很棒，对焦又快又准。不过机身手感确实偏塑料感一些，电池续航中规中矩，建议多备一块。总的来说，对于日常记录生活和旅行拍照，这台相机完全够用且充满乐趣，是一次很值的购物体验！,157,2026-02-09,,【佳能EOS R50】佳能（Canon）R50微单相机 旅行拍照摄影专用照相机 4K高清视频拍摄 入门级半画幅相机 佳能r50白色18-45mm套机【行情 报价 价格 评测】-京东,5星
佳能,R50,好评,5,近期买了佳能R50相机，这款相机的外观设计简洁大方，手感舒适。在使用过程中，我发现其操作界面友好，易于上手。同时，相机的对焦速度快，拍摄效果清晰，色彩还原度高。特别是在低光环境下，其性能表现出色，能够满足我对摄影的需求。,110,2026-01-25,,【佳能EOS R50】佳能（Canon）R50微单相机 旅行拍照摄影专用照相机 4K高清视频拍摄 入门级半画幅相机 佳能r50白色18-45mm套机【行情 报价 价格 评测】-京东,5星
佳能,R50,好评,5,此用户未及时填写评价内容,12,2025-12-24,佳能R50轻便小巧，适合新手，4K视频拍摄流畅，自动对焦精准，操作简单，画质出色，性价比高。,【佳能EOS R50】佳能（Canon）R50微单相机 旅行拍照摄影专用照相机 4K高清视频拍摄 入门级半画幅相机 佳能r50白色18-45mm套机【行情 报价 价格 评测】-京东,5星
佳能,R50,好评,5,送闺女的18岁生日礼物，孩子非常喜欢，希望闺女马年高考马到成功，金榜题名，心想事成。,42,2026-02-09,,【佳能EOS R50】佳能（Canon）R50微单相机 旅行拍照摄影专用照相机 4K高清视频拍摄 入门级半画幅相机 佳能r50白色18-45mm套机【行情 报价 价格 评测】-京东,5星
佳能,R50,好评,5,已经开拍 还可以 小白学习期  喜欢拍小朋友和风景 质感不错 拍出来的比手机强,39,2026-01-11,,【佳能EOS R50】佳能（Canon）R50微单相机 旅行拍照摄影专用照相机 4K高清视频拍摄 入门级半画幅相机 佳能r50白色18-45mm套机【行情 报价 价格 评测】-京东,5星
佳能,R50,好评,5,小巧轻便，拍照美丽，爱了爱了，机器也美丽,20,2026-01-07,,【佳能EOS R50】佳能（Canon）R50微单相机 旅行拍照摄影专用照相机 4K高清视频拍摄 入门级半画幅相机 佳能r50白色18-45mm套机【行情 报价 价格 评测】-京东,5星
佳能,R50,好评,5,"产品包装：包装上有封条，开启之前有那个防伪码。每一个镜头，零件，都有很精细的包装盒。
外形外观：外观设计很漂亮，很轻巧，收纳起来也方便
成像效果：新手正在摸索阶段中，拍出来挺好的，就是参数正在摸索",98,2026-01-10,,【佳能EOS R50】佳能（Canon）R50微单相机 旅行拍照摄影专用照相机 4K高清视频拍摄 入门级半画幅相机 佳能r50白色18-45mm套机【行情 报价 价格 评测】-京东,5星
佳能,R50,好评,5,颜色很正，鞋带方便，镜头也不大好用,17,2026-01-07,,【佳能EOS R50】佳能（Canon）R50微单相机 旅行拍照摄影专用照相机 4K高清视频拍摄 入门级半画幅相机 佳能r50白色18-45mm套机【行情 报价 价格 评测】-京东,5星
佳能,R50,好评,5,色彩缤纷，视频效果好，轻便方便携带,17,2026-01-07,,【佳能EOS R50】佳能（Canon）R50微单相机 旅行拍照摄影专用照相机 4K高清视频拍摄 入门级半画幅相机 佳能r50白色18-45mm套机【行情 报价 价格 评测】-京东,5星
佳能,R50,好评,5,对焦速度快，相机清晰，操作简单。,16,2026-01-07,,【佳能EOS R50】佳能（Canon）R50微单相机 旅行拍照摄影专用照相机 4K高清视频拍摄 入门级半画幅相机 佳能r50白色18-45mm套机【行情 报价 价格 评测】-京东,5星
佳能,R50,好评,5,相机挺不错的，小巧方便，拍照清晰,16,2026-01-07,,【佳能EOS R50】佳能（Canon）R50微单相机 旅行拍照摄影专用照相机 4K高清视频拍摄 入门级半画幅相机 佳能r50白色18-45mm套机【行情 报价 价格 评测】-京东,5星
佳能,R50,好评,5,在京东商城购买的佳能微单相机R50样子非常漂亮！功能强大！拍出照片非常清楚！颜色鲜艳！易上手，闺女非常喜欢！物美价廉！售后服务有保障！买东西就忍京东商城。下次还会继续回购！支持京东商城！,93,2026-01-19,,【佳能EOS R50】佳能（Canon）R50微单相机 旅行拍照摄影专用照相机 4K高清视频拍摄 入门级半画幅相机 佳能r50白色18-45mm套机【行情 报价 价格 评测】-京东,5星
佳能,R50,好评,5,京东物流速度一如既往的快，电子产品只会选京东。售后各方面都有保障,32,2025-12-28,,【佳能EOS R50】佳能（Canon）R50微单相机 旅行拍照摄影专用照相机 4K高清视频拍摄 入门级半画幅相机 佳能r50白色18-45mm套机【行情 报价 价格 评测】-京东,5星
佳能,R50,好评,5,拍出来的照片很清晰，有很多智能场景模式可以选择，操作不复杂，对焦快，颜色还原现实。,41,2026-01-05,,【佳能EOS R50】佳能（Canon）R50微单相机 旅行拍照摄影专用照相机 4K高清视频拍摄 入门级半画幅相机 佳能r50白色18-45mm套机【行情 报价 价格 评测】-京东,5星
佳能,R50,好评,5,佳能R50到手太香了！机身轻巧，新手拿着完全不累，日常扫街、拍娃拍花都很顺手。对焦又快又准，直出色彩也很讨喜，不用怎么后期就能发圈。作为入门微单性价比拉满，配件搭配也灵活，真心推荐给摄影新手！,96,2026-01-25,,【佳能EOS R50】佳能（Canon）R50微单相机 旅行拍照摄影专用照相机 4K高清视频拍摄 入门级半画幅相机 佳能r50白色18-45mm套机【行情 报价 价格 评测】-京东,5星
佳能,R50,好评,5,佳能相机，上手快、手感好、一只手完全能握住整个机身，值得拥有，嘎嘎香,34,2026-01-29,,【佳能EOS R50】佳能（Canon）R50微单相机 旅行拍照摄影专用照相机 4K高清视频拍摄 入门级半画幅相机 佳能r50白色18-45mm套机【行情 报价 价格 评测】-京东,5星
佳能,R50,好评,5,从没想过这么实惠的价格能买到这么好的宝贝，下次还来你家抱着试试看的心态买的，因为价格便宜，没想到收到货质量这么好，太意外啦！买到了物美价廉的好商品，质量杠杠的。物流给力，商家服务周到，售后有求必应。,99,2026-01-04,,【佳能EOS R50】佳能（Canon）R50微单相机 旅行拍照摄影专用照相机 4K高清视频拍摄 入门级半画幅相机 佳能r50白色18-45mm套机【行情 报价 价格 评测】-京东,5星
佳能,R50,好评,5,小巧玲珑，携带方便，拍照也很不错，作为第一台相机非常的完美。套装配件齐全到手就能拍，高颜值，高品质，非常好，一分钱一分货，材质外观和质量一看就很上档次，非常喜欢。,81,2026-01-28,,【佳能EOS R50】佳能（Canon）R50微单相机 旅行拍照摄影专用照相机 4K高清视频拍摄 入门级半画幅相机 佳能r50白色18-45mm套机【行情 报价 价格 评测】-京东,5星
佳能,R50,好评,5,纠结了很久，终于还是买下了这款相机！之前在R50和R100的中间纠结，最终决定还是买下了这款相机，京东的物流速度真的超级快，当天买的第二天早上就到了，这物流速度杠杠的，就冲着这物流速度都可以下单！东西应该挺不错的吧，因为目前还不会使用，在学习中，学习好了之后，以后可以拍下好看的照片❤️,143,2026-02-03,,【佳能EOS R50】佳能（Canon）R50微单相机 旅行拍照摄影专用照相机 4K高清视频拍摄 入门级半画幅相机 佳能r50白色18-45mm套机【行情 报价 价格 评测】-京东,5星
佳能,R50,好评,5,佳能大牌相机，性价比之王！我选了旅拍套装，送了各种滤镜，适合各种各样的场合使用，外出还有收纳袋方便收纳，搭配256g超大存储卡和备用的电池，续航容量两不误,77,2026-02-04,,【佳能EOS R50】佳能（Canon）R50微单相机 旅行拍照摄影专用照相机 4K高清视频拍摄 入门级半画幅相机 佳能r50白色18-45mm套机【行情 报价 价格 评测】-京东,5星
佳能,R50,好评,5,京东入手的佳能R50套机太香了！物流超快次日达，正品三码合一超放心。机身小巧轻便，揣包里出门无压力，新手也能轻松上手，触屏操作像手机一样顺手。佳能直出色彩绝了，拍人像拍风景都不用修图，眼控对焦超灵敏，拍娃拍宠物再也不怕糊片，15张每秒连拍完美定格瞬间，日常记录和入门创作都超合适，性价比拉满！,146,2026-02-07,,【佳能EOS R50】佳能（Canon）R50微单相机 旅行拍照摄影专用照相机 4K高清视频拍摄 入门级半画幅相机 佳能r50白色18-45mm套机【行情 报价 价格 评测】-京东,5星
佳能,R50,好评,5,京东下单隔天就收到货，全新封条完整，黑色机身颜值直接戳中我！机身特别轻巧，带电池和存储卡才 376 克，日常通勤放包里毫无负担，长时间手持拍摄也不觉得累。作为摄影小白，完全不用担心上手难，菜单简洁易懂还有功能指南，触控操作像手机一样顺手，270° 翻转屏自拍、低角度拍摄都超方便。,140,2026-01-01,,【佳能EOS R50】佳能（Canon）R50微单相机 旅行拍照摄影专用照相机 4K高清视频拍摄 入门级半画幅相机 佳能r50白色18-45mm套机【行情 报价 价格 评测】-京东,5星
佳能,R50,好评,5,白色真的很好看，发货速度很快，国行正品,19,2025-12-29,,【佳能EOS R50】佳能（Canon）R50微单相机 旅行拍照摄影专用照相机 4K高清视频拍摄 入门级半画幅相机 佳能r50白色18-45mm套机【行情 报价 价格 评测】-京东,5星
佳能,R50,好评,5,爸爸送我的生日礼物，在网上看了好久选择了佳能r50，适合新手日常拍照够用，操作也比较简单，一个周就差不多都学会了，触摸屏这样更方便，里面还有好多，滤镜可以挑选，机身也比较小巧不重,89,2026-01-12,,【佳能EOS R50】佳能（Canon）R50微单相机 旅行拍照摄影专用照相机 4K高清视频拍摄 入门级半画幅相机 佳能r50白色18-45mm套机【行情 报价 价格 评测】-京东,5星
佳能,R50,好评,5,相机很不错，照片和视频拍的都很清晰，白色颜值也很高，值得购买。,31,2026-01-01,,【佳能EOS R50】佳能（Canon）R50微单相机 旅行拍照摄影专用照相机 4K高清视频拍摄 入门级半画幅相机 佳能r50白色18-45mm套机【行情 报价 价格 评测】-京东,5星
佳能,R50,好评,5,感觉还不错，京东物流和配送还是不错，包装也不错，相机总体满意，期待拍摄一下看看最终成像效果.一直用的这个品牌，也算是对他的信赖，京东值得购买,70,2026-02-10,,【佳能EOS R50】佳能（Canon）R50微单相机 旅行拍照摄影专用照相机 4K高清视频拍摄 入门级半画幅相机 佳能r50白色18-45mm套机【行情 报价 价格 评测】-京东,5星
佳能,R50,好评,5,颜值高，价格优惠，挺划算的，好用,16,2025-12-30,,【佳能EOS R50】佳能（Canon）R50微单相机 旅行拍照摄影专用照相机 4K高清视频拍摄 入门级半画幅相机 佳能r50白色18-45mm套机【行情 报价 价格 评测】-京东,5星
佳能,R50,好评,5,佳能R50轻巧便携，2420万高画质，二代双核对焦精准追焦，人眼/动物识别灵敏。无裁切4K视频，直出肤色自然，操作简单新手友好，性价比高，日常拍人拍景都合适,78,2026-02-07,,【佳能EOS R50】佳能（Canon）R50微单相机 旅行拍照摄影专用照相机 4K高清视频拍摄 入门级半画幅相机 佳能r50白色18-45mm套机【行情 报价 价格 评测】-京东,5星
佳能,R50,好评,5,此用户未及时填写评价内容,12,2026-01-17,摄影爱好者看过来！佳能R50真的太香了！机身小巧轻便，揣进包里完全不占地儿，出门扫街、亲子跟拍都超方便。而且别看它体积小，画质可是相当能打，色彩鲜艳讨喜，细节也能抓得清清楚楚，日常出片完全够用。功能方面更是没得说，对焦快准狠，还有各种实用模式，新手也能轻松拍出大片感。有了它，再也不用纠结器材重量，随时随地记录生活美好瞬间，妥妥的摄影好帮手！,【佳能EOS R50】佳能（Canon）R50微单相机 旅行拍照摄影专用照相机 4K高清视频拍摄 入门级半画幅相机 佳能r50白色18-45mm套机【行情 报价 价格 评测】-京东,5星
佳能,R50,好评,5,这款相机超出了我的预期，拍摄出来的照片非常清晰美丽。卖家的服务态度也非常好，耐心解答了我所有的问题。发货速度很快，非常满意这次的购物体验！,69,2026-02-03,,【佳能EOS R50】佳能（Canon）R50微单相机 旅行拍照摄影专用照相机 4K高清视频拍摄 入门级半画幅相机 佳能r50白色18-45mm套机【行情 报价 价格 评测】-京东,5星
佳能,R50,好评,5,佳能相机R50入门级微单相机，4k高清视频，机身轻便，半幅画无反，旅行居家必备，成像超清晰，对焦又快又准，性价比棒棒的，赠品多多，一到手就可以马上拍照,75,2026-01-04,,【佳能EOS R50】佳能（Canon）R50微单相机 旅行拍照摄影专用照相机 4K高清视频拍摄 入门级半画幅相机 佳能r50白色18-45mm套机【行情 报价 价格 评测】-京东,5星
佳能,R50,好评,5,在纠结了很久，最终选择这款佳能r50 到手之后开箱验机，确定是新机，并且是国行正品，在上手之后，对于拍摄效果非常满意，而且对于新手也比较友好。另外就是整个机身非常轻便，出门非常容易携带，真的是非常满意，还在犹豫的可以下单了！,112,2025-12-27,,【佳能EOS R50】佳能（Canon）R50微单相机 旅行拍照摄影专用照相机 4K高清视频拍摄 入门级半画幅相机 佳能r50白色18-45mm套机【行情 报价 价格 评测】-京东,5星
佳能,R50,好评,5,包装非常严实，里三层外三层的，完全不用担心运输损坏。非常适合新手学习拍摄，拿到手就爱不释手了，黑色高级耐看👀客服也非常有耐心，赞赞赞,66,2026-01-25,,【佳能EOS R50】佳能（Canon）R50微单相机 旅行拍照摄影专用照相机 4K高清视频拍摄 入门级半画幅相机 佳能r50白色18-45mm套机【行情 报价 价格 评测】-京东,5星
佳能,R50,好评,5,非常不错的一款着急，好上手，照片清晰度和虚化效果跟最好的手机就不在一个层次上面，开始抖音上说这个是垃圾套头，用过后觉得这个套头也非常棒,67,2026-01-21,,【佳能EOS R50】佳能（Canon）R50微单相机 旅行拍照摄影专用照相机 4K高清视频拍摄 入门级半画幅相机 佳能r50白色18-45mm套机【行情 报价 价格 评测】-京东,5星
佳能,R50,好评,5,相机很好，外观漂亮，功能齐全。,15,2026-01-18,用了一段时间，相机首先颜值很高，很喜欢，而且功能很齐全，用的非常顺手。,【佳能EOS R50】佳能（Canon）R50微单相机 旅行拍照摄影专用照相机 4K高清视频拍摄 入门级半画幅相机 佳能r50白色18-45mm套机【行情 报价 价格 评测】-京东,5星
佳能,R50,好评,5,"产品包装：包装完好，没有瑕疵
外形外观：黑色经典，永不过时
成像效果：不错，还原
反应速度：快
便携性能：方便，使用简单",60,2026-01-31,,【佳能EOS R50】佳能（Canon）R50微单相机 旅行拍照摄影专用照相机 4K高清视频拍摄 入门级半画幅相机 佳能r50白色18-45mm套机【行情 报价 价格 评测】-京东,5星
佳能,R50,好评,5,此用户未及时填写评价内容,12,2026-01-19,相机用了拍照非常不错，拍风景也非常好看,【佳能EOS R50】佳能（Canon）R50微单相机 旅行拍照摄影专用照相机 4K高清视频拍摄 入门级半画幅相机 佳能r50白色18-45mm套机【行情 报价 价格 评测】-京东,5星
佳能,R50,好评,5,EOS系列照相机买过好几款了，都很好用，这次还买了旅拍套装，内附赠品很多，都是很实用的配件，外包装是第三方纸壳，差点意思。,61,2026-01-16,,【佳能EOS R50】佳能（Canon）R50微单相机 旅行拍照摄影专用照相机 4K高清视频拍摄 入门级半画幅相机 佳能r50白色18-45mm套机【行情 报价 价格 评测】-京东,5星
佳能,R50,好评,5,收到货了，包装完好，相机拍摄还不错，反应挺快的，方便携带，外观也好看。操作不复杂。,41,2025-12-22,,【佳能EOS R50】佳能（Canon）R50微单相机 旅行拍照摄影专用照相机 4K高清视频拍摄 入门级半画幅相机 佳能r50白色18-45mm套机【行情 报价 价格 评测】-京东,5星
佳能,R50,好评,5,"产品包装：外包装无破损，包装的很牢固。
外形外观：挺不错的，比较轻巧，拍照效果还在慢慢摸索。
快递很快速，今天买明天到，终于可以用起来了",68,2026-01-19,,【佳能EOS R50】佳能（Canon）R50微单相机 旅行拍照摄影专用照相机 4K高清视频拍摄 入门级半画幅相机 佳能r50白色18-45mm套机【行情 报价 价格 评测】-京东,5星
佳能,R50,好评,5,相机收到很喜欢，包装严实，轻便不累手，新手看了教程上手很快。周末带上出去拍照，期待出片效果。,46,2026-01-28,,【佳能EOS R50】佳能（Canon）R50微单相机 旅行拍照摄影专用照相机 4K高清视频拍摄 入门级半画幅相机 佳能r50白色18-45mm套机【行情 报价 价格 评测】-京东,5星
佳能,R50,好评,5,新手小白闭眼入的相机！操作界面特别好懂，跟着说明书捣鼓半小时就能上手。拍出来的照片和视频质感绝了，细节清晰，色彩很舒服，不管是日常记录还是偶尔接个小主持活儿都够用。物流也给力，隔天就到，包装严实没磕碰。已经推荐给身边两个朋友了，真心不踩雷！,120,2026-01-08,,【佳能EOS R50】佳能（Canon）R50微单相机 旅行拍照摄影专用照相机 4K高清视频拍摄 入门级半画幅相机 佳能r50白色18-45mm套机【行情 报价 价格 评测】-京东,5星
佳能,R50,好评,5,新手入门选R50，操作零难度，人像直出不错，轻便易携带，续航够用，日常记录、旅行拍摄都能完美适配，强烈推荐。,54,2026-01-31,,【佳能EOS R50】佳能（Canon）R50微单相机 旅行拍照摄影专用照相机 4K高清视频拍摄 入门级半画幅相机 佳能r50白色18-45mm套机【行情 报价 价格 评测】-京东,5星
佳能,R50,好评,4,刚开箱，还在组装，外观还可以，快递发货也快，按时到达，电池和镜头都有，到货后需要充电才可以用，记得提前充满电，商家没有把套餐的储存卡发过来，询问客服，客服沟通说过几天发过来，后续我继续进行追评。,97,2026-01-14,,【佳能EOS R50】佳能（Canon）R50微单相机 旅行拍照摄影专用照相机 4K高清视频拍摄 入门级半画幅相机 佳能r50白色18-45mm套机【行情 报价 价格 评测】-京东,4星
佳能,R50,好评,5,新手入门首选，外形小巧，成像很清晰，白色也很时尚，送货速度也很快，孩子已经带去旅游了。,43,2026-01-18,,【佳能EOS R50】佳能（Canon）R50微单相机 旅行拍照摄影专用照相机 4K高清视频拍摄 入门级半画幅相机 佳能r50白色18-45mm套机【行情 报价 价格 评测】-京东,5星
佳能,R50,好评,5,佳能R50是闺女心心想念的一款相机，从网上关注到线下实体店体验确认，发现该款相机各项性能确实不错，尤其适合我闺女这样的新手使用；最后从价格考量，是在京东下单还享受国补价格，比在实体店便宜一点点，正好生下买SD卡和相机包的钱。哈哈😆,115,2026-01-05,,【佳能EOS R50】佳能（Canon）R50微单相机 旅行拍照摄影专用照相机 4K高清视频拍摄 入门级半画幅相机 佳能r50白色18-45mm套机【行情 报价 价格 评测】-京东,5星
佳能,R50,好评,5,拿到手后迫不及待试了一下，机身小巧，外观好看，操作简单，很适合小白，而且配件很多，效果是我想要的，很棒～,52,2026-01-19,,【佳能EOS R50】佳能（Canon）R50微单相机 旅行拍照摄影专用照相机 4K高清视频拍摄 入门级半画幅相机 佳能r50白色18-45mm套机【行情 报价 价格 评测】-京东,5星
佳能,R50,好评,5,第一部相机📷，真的太棒了，有很多不懂的问客服都能很及时的处理，照片清晰度高，屏幕触控灵敏，好评,47,2026-01-28,,【佳能EOS R50】佳能（Canon）R50微单相机 旅行拍照摄影专用照相机 4K高清视频拍摄 入门级半画幅相机 佳能r50白色18-45mm套机【行情 报价 价格 评测】-京东,5星
佳能,R50,好评,5,"1. 轻便易上手，对焦迅猛画质清，新手Vlog利器！
2. 2420万像素+4K无裁切，小巧机身藏大能量～
3. 直出色彩绝，追焦稳准，日常记录性价比拉满！
4. 轻便颜值高，智能对焦强，小白也能随手出片～",103,2026-01-05,,【佳能EOS R50】佳能（Canon）R50微单相机 旅行拍照摄影专用照相机 4K高清视频拍摄 入门级半画幅相机 佳能r50白色18-45mm套机【行情 报价 价格 评测】-京东,5星
佳能,R50,好评,5,相机收到了，物流速度挺快的，当天到，操作简单，拍照清晰，很美，跟很好看，我特别喜欢    相机特别轻便,51,2025-12-22,,【佳能EOS R50】佳能（Canon）R50微单相机 旅行拍照摄影专用照相机 4K高清视频拍摄 入门级半画幅相机 佳能r50白色18-45mm套机【行情 报价 价格 评测】-京东,5星
佳能,R50,好评,5,心动那就马上行动吧！虽然是小白，目前正在努力地学习中，相信会有惊喜。,34,2026-02-05,,【佳能EOS R50】佳能（Canon）R50微单相机 旅行拍照摄影专用照相机 4K高清视频拍摄 入门级半画幅相机 佳能r50白色18-45mm套机【行情 报价 价格 评测】-京东,5星
佳能,R50,好评,5,"看着不还不错，感觉白色比黑色的更好看一点，
便携性能：比较方便携带",33,2026-02-05,,【佳能EOS R50】佳能（Canon）R50微单相机 旅行拍照摄影专用照相机 4K高清视频拍摄 入门级半画幅相机 佳能r50白色18-45mm套机【行情 报价 价格 评测】-京东,5星
佳能,R50,好评,5,在网上看了很多介绍和推荐，最终买了这个相机，刚到手试了下，总体很不错。,35,2026-01-27,,【佳能EOS R50】佳能（Canon）R50微单相机 旅行拍照摄影专用照相机 4K高清视频拍摄 入门级半画幅相机 佳能r50白色18-45mm套机【行情 报价 价格 评测】-京东,5星
佳能,R50,好评,5,非常nice，原装正品，没有拆封。送给女朋友的礼物，她很喜欢！,31,2026-02-09,,【佳能EOS R50】佳能（Canon）R50微单相机 旅行拍照摄影专用照相机 4K高清视频拍摄 入门级半画幅相机 佳能r50白色18-45mm套机【行情 报价 价格 评测】-京东,5星
佳能,R50,好评,5,非常不错的一款产品，相机包装很好，安全放心。白色相机外形好看很精致，送了几个滤镜，还有相机包。成像效果也不错，很清晰。相机自重比较轻，挂在脖子上不勒，手上拿着不费力。用一段时间再来评价,92,2026-02-06,,【佳能EOS R50】佳能（Canon）R50微单相机 旅行拍照摄影专用照相机 4K高清视频拍摄 入门级半画幅相机 佳能r50白色18-45mm套机【行情 报价 价格 评测】-京东,5星
佳能,R50,好评,5,"京东自营门店，物流速度超快，包装防伪
产品包装：非常精美
外形外观：非常简约大方好看
成像效果：很清晰
反应速度：对焦很快
便携性能：分量很轻简单上手 好看又使用 推荐新手小白入门使用",92,2026-01-31,,【佳能EOS R50】佳能（Canon）R50微单相机 旅行拍照摄影专用照相机 4K高清视频拍摄 入门级半画幅相机 佳能r50白色18-45mm套机【行情 报价 价格 评测】-京东,5星
佳能,R50,好评,5,机身小巧女生也能够轻松驾驭，第一次使用数码类的相机拍出来还是很不错的，调节也很简单，上手快,45,2025-12-29,,【佳能EOS R50】佳能（Canon）R50微单相机 旅行拍照摄影专用照相机 4K高清视频拍摄 入门级半画幅相机 佳能r50白色18-45mm套机【行情 报价 价格 评测】-京东,5星
佳能,R50,好评,5,倒是没有发现有什么问题，下午去拍了一会儿，自己搭了个18-150和小痰盂，基本上能满足日常拍摄要求了，后期有什么问题的话再来追评,64,2025-12-31,,【佳能EOS R50】佳能（Canon）R50微单相机 旅行拍照摄影专用照相机 4K高清视频拍摄 入门级半画幅相机 佳能r50白色18-45mm套机【行情 报价 价格 评测】-京东,5星
佳能,R50,好评,5,很喜欢的一款相机 颜值高 性价比高 很适合新手小白 推荐购买 棒🎉,33,2026-01-13,,【佳能EOS R50】佳能（Canon）R50微单相机 旅行拍照摄影专用照相机 4K高清视频拍摄 入门级半画幅相机 佳能r50白色18-45mm套机【行情 报价 价格 评测】-京东,5星
佳能,R50,好评,5,寒暑假带孩子去旅游，手机拍不出效果，果断入手单反，买了入门级别的EOS R50，和孩子一起研究，希望假期带孩子出去玩，可以多拍拍照片，让孩子也学会观察身边的美，享受旅途，享受假期,89,2026-01-28,,【佳能EOS R50】佳能（Canon）R50微单相机 旅行拍照摄影专用照相机 4K高清视频拍摄 入门级半画幅相机 佳能r50白色18-45mm套机【行情 报价 价格 评测】-京东,5星
佳能,R50,好评,5,"产品包装：包装很严实
外形外观：外观小巧可爱
成像效果：拍出来效果好好，拍照必备搭子",42,2025-12-27,,【佳能EOS R50】佳能（Canon）R50微单相机 旅行拍照摄影专用照相机 4K高清视频拍摄 入门级半画幅相机 佳能r50白色18-45mm套机【行情 报价 价格 评测】-京东,5星
佳能,R50,好评,5,1第一次买相机，用起来顺手，颜值高，小白拍宠物也好看，成像清晰，机身灵巧轻便 。,40,2026-01-09,,【佳能EOS R50】佳能（Canon）R50微单相机 旅行拍照摄影专用照相机 4K高清视频拍摄 入门级半画幅相机 佳能r50白色18-45mm套机【行情 报价 价格 评测】-京东,5星
佳能,R50,好评,5,性价比很高，操作简单，小巧轻便，很适合带出去旅游，对于一个摄影小白来说非常好上手，适合用来摄影入门，黑色很有质感，搭配的旅行套餐很齐，我自己也对比了很多，最后还是觉得选择这个，到手觉得很值,94,2026-01-27,,【佳能EOS R50】佳能（Canon）R50微单相机 旅行拍照摄影专用照相机 4K高清视频拍摄 入门级半画幅相机 佳能r50白色18-45mm套机【行情 报价 价格 评测】-京东,5星
佳能,R50,好评,5,喜欢这个相机📷，佳能相机画质细腻，色彩还原真实，操作流畅易上手。日常记录与专业创作皆能胜任，是值得信赖的摄影伙伴。,57,2025-12-23,,【佳能EOS R50】佳能（Canon）R50微单相机 旅行拍照摄影专用照相机 4K高清视频拍摄 入门级半画幅相机 佳能r50白色18-45mm套机【行情 报价 价格 评测】-京东,5星
佳能,R50,好评,5,机子很轻，颜值也很高，拍照清晰，使用也很方便，爱了爱了😍,28,2026-01-02,,【佳能EOS R50】佳能（Canon）R50微单相机 旅行拍照摄影专用照相机 4K高清视频拍摄 入门级半画幅相机 佳能r50白色18-45mm套机【行情 报价 价格 评测】-京东,5星
佳能,R50,好评,5,对比了好几款入门微单最终选了R50，果然没让人失望!对焦快、连拍稳，视频能力也很能打，对于预算有限又想体验微单的新手来说，这台真的是闭眼入的选择!用了俩天天拍了好几张照片，非常好看！！,92,2026-02-01,,【佳能EOS R50】佳能（Canon）R50微单相机 旅行拍照摄影专用照相机 4K高清视频拍摄 入门级半画幅相机 佳能r50白色18-45mm套机【行情 报价 价格 评测】-京东,5星
